well,electrode,n_measurements,spikes_n_nonzero,spikes_fraction_zero,spikes_total,spikes_mean,spikes_median,spikes_std,spikes_min,spikes_max
3,3,41,36,0.12195121951219512,93.0,2.268292682926829,2.0,2.258587946526573,1.0,14.0
3,4,41,35,0.14634146341463414,163.0,3.975609756097561,2.0,14.142997922785058,1.0,92.0
3,5,41,35,0.14634146341463414,85.0,2.073170731707317,2.0,1.4033931007105427,1.0,5.0
3,6,41,39,0.04878048780487805,124.0,3.024390243902439,2.0,5.246369243953616,1.0,34.0
3,7,41,36,0.12195121951219512,1249.0,30.463414634146343,3.0,109.99274920670352,1.0,568.0
3,8,41,35,0.14634146341463414,88.0,2.1463414634146343,2.0,1.5582197471755403,1.0,6.0
3,9,41,37,0.0975609756097561,383.0,9.341463414634147,2.0,44.95364821463191,1.0,290.0
3,10,41,36,0.12195121951219512,104.0,2.5365853658536586,2.0,1.6896384372937565,1.0,8.0
3,11,41,37,0.0975609756097561,4618.0,112.63414634146342,6.0,192.58527411221775,1.0,803.0
3,12,41,35,0.14634146341463414,196.0,4.780487804878049,2.0,12.143953629526816,1.0,77.0
3,13,41,35,0.14634146341463414,87.0,2.1219512195121952,2.0,1.6612513649538336,1.0,6.0
3,14,41,37,0.0975609756097561,96.0,2.341463414634146,2.0,1.6971999896529721,1.0,8.0
3,15,41,34,0.17073170731707318,402.0,9.804878048780488,3.0,21.632405682442165,1.0,92.0
3,16,41,36,0.12195121951219512,1452.0,35.41463414634146,2.0,146.1049238748914,1.0,876.0
4,1,41,35,0.14634146341463414,87.0,2.1219512195121952,2.0,1.3819392524857868,1.0,5.0
4,2,41,34,0.17073170731707318,371.0,9.048780487804878,2.0,29.646206519141863,1.0,177.0
4,3,41,38,0.07317073170731707,4587.0,111.8780487804878,4.0,183.68753293595503,1.0,626.0
4,4,41,37,0.0975609756097561,91.0,2.2195121951219514,2.0,1.52499500199101,1.0,6.0
4,5,41,32,0.21951219512195122,98.0,2.3902439024390243,2.0,2.189498216264263,1.0,10.0
4,6,41,35,0.14634146341463414,166.0,4.048780487804878,2.0,10.244391684019591,1.0,67.0
4,7,41,36,0.12195121951219512,5526.0,134.78048780487805,3.0,290.3533633518925,1.0,1240.0
4,8,41,34,0.17073170731707318,299.0,7.2926829268292686,3.0,30.102528052008374,1.0,195.0
4,9,41,33,0.1951219512195122,2079.0,50.707317073170735,2.0,179.10503118316345,1.0,888.0
4,10,41,35,0.14634146341463414,215.0,5.2439024390243905,2.0,9.585876297462006,1.0,49.0
4,11,41,37,0.0975609756097561,105.0,2.5609756097560976,2.0,2.2808855789780957,1.0,11.0
4,12,41,30,0.2682926829268293,84.0,2.048780487804878,2.0,2.1089241275137796,1.0,10.0
4,13,41,35,0.14634146341463414,99.0,2.4146341463414633,2.0,1.731698728937825,1.0,6.0
4,14,41,37,0.0975609756097561,123.0,3.0,2.0,4.9899899799498595,1.0,33.0
4,15,41,34,0.17073170731707318,93.0,2.268292682926829,2.0,2.000304854814666,1.0,10.0
4,16,41,35,0.14634146341463414,90.0,2.1951219512195124,2.0,1.5527316605763204,1.0,6.0
5,1,41,35,0.14634146341463414,1133.0,27.634146341463413,2.0,152.12277214433757,1.0,977.0
5,2,41,39,0.04878048780487805,1507.0,36.75609756097561,3.0,104.65318449235191,1.0,477.0
5,3,41,40,0.024390243902439025,3370.0,82.1951219512195,7.0,222.36088004774976,1.0,1072.0
5,4,41,40,0.024390243902439025,7673.0,187.14634146341464,5.0,322.65837669085937,1.0,1301.0
5,5,41,37,0.0975609756097561,4359.0,106.3170731707317,2.0,404.3035022742439,1.0,2115.0
5,6,41,39,0.04878048780487805,12497.0,304.8048780487805,5.0,638.4754192415004,1.0,2718.0
5,7,41,38,0.07317073170731707,23883.0,582.5121951219512,98.0,873.7483940457694,1.0,3153.0
5,8,41,41,0.0,6846.0,166.97560975609755,26.0,220.05732069223214,1.0,786.0
5,9,41,36,0.12195121951219512,812.0,19.804878048780488,2.0,75.98461012343063,1.0,358.0
5,10,41,35,0.14634146341463414,4117.0,100.41463414634147,3.0,425.93150714696816,1.0,2654.0
5,11,41,37,0.0975609756097561,1498.0,36.53658536585366,7.0,60.4483653877322,1.0,285.0
5,12,41,36,0.12195121951219512,10378.0,253.1219512195122,17.0,623.0093576793993,1.0,2917.0
5,13,41,36,0.12195121951219512,103.0,2.5121951219512195,2.0,2.325101623795315,1.0,12.0
5,14,41,38,0.07317073170731707,2349.0,57.292682926829265,4.0,207.66189394090085,1.0,1295.0
5,15,41,36,0.12195121951219512,816.0,19.902439024390244,3.0,87.53250964014707,1.0,563.0
5,16,41,35,0.14634146341463414,2575.0,62.80487804878049,3.0,236.88554404101944,1.0,1398.0
6,1,41,37,0.0975609756097561,2657.0,64.8048780487805,3.0,192.72068123481134,1.0,1029.0
6,2,41,35,0.14634146341463414,18235.0,444.7560975609756,27.0,854.0285059788052,1.0,3994.0
6,3,41,41,0.0,42030.0,1025.121951219512,511.0,1285.5865430829997,1.0,4435.0
6,4,41,34,0.17073170731707318,713.0,17.390243902439025,3.0,73.31059884108862,1.0,466.0
6,5,41,35,0.14634146341463414,4904.0,119.60975609756098,4.0,305.780139810353,1.0,1306.0
6,6,41,33,0.1951219512195122,333.0,8.121951219512194,3.0,17.517412939631267,1.0,73.0
6,7,41,34,0.17073170731707318,3597.0,87.73170731707317,4.0,216.72967314032516,1.0,1102.0
6,8,41,37,0.0975609756097561,4788.0,116.78048780487805,3.0,300.91556225917617,1.0,1478.0
6,9,41,39,0.04878048780487805,1426.0,34.78048780487805,3.0,91.36014234750347,1.0,385.0
6,10,41,36,0.12195121951219512,1553.0,37.8780487804878,3.0,106.92268120514731,1.0,498.0
6,11,41,39,0.04878048780487805,1314.0,32.048780487804876,4.0,92.3160200668097,1.0,449.0
6,12,41,36,0.12195121951219512,1462.0,35.65853658536585,2.0,145.57482779589637,1.0,784.0
6,13,41,38,0.07317073170731707,2352.0,57.36585365853659,5.0,102.66663433111094,1.0,425.0
6,14,41,39,0.04878048780487805,16480.0,401.9512195121951,4.0,1077.7019289028742,1.0,4703.0
6,15,41,34,0.17073170731707318,868.0,21.170731707317074,3.0,69.00757293189798,1.0,422.0
6,16,41,39,0.04878048780487805,999.0,24.365853658536587,3.0,68.21427859970412,1.0,322.0
7,1,41,38,0.07317073170731707,1237.0,30.170731707317074,4.0,68.34394722249526,1.0,327.0
7,2,41,37,0.0975609756097561,5268.0,128.4878048780488,3.0,320.1585639922208,1.0,1838.0
7,3,41,39,0.04878048780487805,5934.0,144.73170731707316,2.0,366.028347562743,1.0,1461.0
7,4,41,35,0.14634146341463414,154.0,3.7560975609756095,2.0,6.50300118331866,1.0,38.0
7,5,41,36,0.12195121951219512,2980.0,72.6829268292683,3.0,415.38448689282984,1.0,2665.0
7,6,41,37,0.0975609756097561,144.0,3.5121951219512195,2.0,3.695415749408395,1.0,18.0
7,7,41,39,0.04878048780487805,6564.0,160.09756097560975,4.0,388.205796252326,1.0,1426.0
7,8,41,32,0.21951219512195122,84.0,2.048780487804878,2.0,1.564468272484219,1.0,5.0
7,9,41,38,0.07317073170731707,898.0,21.902439024390244,4.0,54.37775504654858,1.0,252.0
7,10,41,40,0.024390243902439025,585.0,14.268292682926829,3.0,38.6335504388633,1.0,210.0
7,11,41,37,0.0975609756097561,3880.0,94.63414634146342,2.0,257.15372407351606,1.0,1356.0
7,12,41,36,0.12195121951219512,114.0,2.7804878048780486,2.0,3.086358656426301,1.0,19.0
7,13,41,36,0.12195121951219512,251.0,6.121951219512195,3.0,9.322540216998851,1.0,43.0
