id,date,well,electrode,Spikes,Bursts,present_in_file,is_active
2,2024-04-10,3,6,2,0,True,True
2,2024-04-10,3,7,3,0,True,True
2,2024-04-10,3,8,0,0,True,False
2,2024-04-10,3,9,4,0,True,True
2,2024-04-10,3,10,8,0,True,True
2,2024-04-10,3,11,6,0,True,True
2,2024-04-10,3,12,1,0,True,True
2,2024-04-10,3,13,0,0,True,False
2,2024-04-10,3,14,1,0,True,True
2,2024-04-10,3,15,2,0,True,True
2,2024-04-10,3,16,0,0,True,False
2,2024-04-10,4,1,3,0,True,True
2,2024-04-10,4,2,5,0,True,True
2,2024-04-10,4,3,2,0,True,True
2,2024-04-10,4,4,1,0,True,True
2,2024-04-10,4,5,2,0,True,True
2,2024-04-10,4,6,2,0,True,True
2,2024-04-10,4,7,0,0,True,False
2,2024-04-10,4,8,0,0,True,False
2,2024-04-10,4,9,2,0,True,True
2,2024-04-10,4,10,2,0,True,True
2,2024-04-10,4,11,1,0,True,True
2,2024-04-10,4,12,2,0,True,True
2,2024-04-10,4,13,2,0,True,True
2,2024-04-10,4,14,2,0,True,True
2,2024-04-10,4,15,2,0,True,True
2,2024-04-10,4,16,4,0,True,True
2,2024-04-10,5,1,0,0,True,False
2,2024-04-10,5,2,1,0,True,True
2,2024-04-10,5,3,0,0,True,False
2,2024-04-10,5,4,2,0,True,True
2,2024-04-10,5,5,1,0,True,True
2,2024-04-10,5,6,4,0,True,True
2,2024-04-10,5,7,0,0,True,False
2,2024-04-10,5,8,1,0,True,True
2,2024-04-10,5,9,3,0,True,True
2,2024-04-10,5,10,2,0,True,True
2,2024-04-10,5,11,1,0,True,True
2,2024-04-10,5,12,4,0,True,True
2,2024-04-10,5,13,1,0,True,True
2,2024-04-10,5,14,3,0,True,True
2,2024-04-10,5,15,1,0,True,True
2,2024-04-10,5,16,4,0,True,True
2,2024-04-10,6,1,0,0,True,False
2,2024-04-10,6,2,0,0,True,False
2,2024-04-10,6,3,3,0,True,True
2,2024-04-10,6,4,0,0,True,False
2,2024-04-10,6,5,1,0,True,True
2,2024-04-10,6,6,0,0,True,False
2,2024-04-10,6,7,2,0,True,True
2,2024-04-10,6,8,1,0,True,True
2,2024-04-10,6,9,1,0,True,True
2,2024-04-10,6,10,3,0,True,True
2,2024-04-10,6,11,3,0,True,True
2,2024-04-10,6,12,1,0,True,True
2,2024-04-10,6,13,0,0,True,False
2,2024-04-10,6,14,2,0,True,True
2,2024-04-10,6,15,0,0,True,False
2,2024-04-10,6,16,1,0,True,True
2,2024-04-10,7,1,0,0,True,False
2,2024-04-10,7,2,0,0,True,False
2,2024-04-10,7,3,1,0,True,True
2,2024-04-10,7,4,1,0,True,True
2,2024-04-10,7,5,3,0,True,True
2,2024-04-10,7,6,1,0,True,True
2,2024-04-10,7,7,2,0,True,True
2,2024-04-10,7,8,2,0,True,True
2,2024-04-10,7,9,1,0,True,True
2,2024-04-10,7,10,0,0,True,False
2,2024-04-10,7,11,4,0,True,True
2,2024-04-10,7,12,11,0,True,True
2,2024-04-10,7,13,1,0,True,True
2,2024-04-10,7,14,2,0,True,True
2,2024-04-10,7,15,38,0,True,True
2,2024-04-10,7,16,2,0,True,True
2,2024-04-10,8,1,2,0,True,True
2,2024-04-10,8,2,0,0,True,False
2,2024-04-10,8,3,1,0,True,True
2,2024-04-10,8,4,1,0,True,True
2,2024-04-10,8,5,2,0,True,True
2,2024-04-10,8,6,2,0,True,True
2,2024-04-10,8,7,1,0,True,True
2,2024-04-10,8,8,2,0,True,True
2,2024-04-10,8,9,1,0,True,True
2,2024-04-10,8,10,2,0,True,True
2,2024-04-10,8,11,0,0,True,False
2,2024-04-10,8,12,3,0,True,True
2,2024-04-10,8,13,2,0,True,True
2,2024-04-10,8,14,0,0,True,False
2,2024-04-10,8,15,1,0,True,True
2,2024-04-10,8,16,2,0,True,True
2,2024-04-10,9,1,4,0,True,True
2,2024-04-10,9,2,2,0,True,True
2,2024-04-10,9,3,0,0,True,False
2,2024-04-10,9,4,7,0,True,True
2,2024-04-10,9,5,1,0,True,True
2,2024-04-10,9,6,2,0,True,True
