well,electrode,n_measurements,bursts_n_nonzero,bursts_fraction_zero,bursts_total,bursts_mean,bursts_median,bursts_std,bursts_min,bursts_max
6,12,41,1,0.975609756097561,18.0,0.43902439024390244,0.0,2.8111277139949093,18.0,18.0
6,13,41,4,0.9024390243902439,28.0,0.6829268292682927,0.0,2.6214406763289904,1.0,14.0
6,14,41,7,0.8292682926829268,769.0,18.75609756097561,0.0,54.484759560727106,5.0,216.0
6,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
6,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,1,41,4,0.9024390243902439,21.0,0.5121951219512195,0.0,2.2596675775378134,1.0,14.0
7,2,41,8,0.8048780487804879,176.0,4.2926829268292686,0.0,15.413052751546374,1.0,93.0
7,3,41,7,0.8292682926829268,407.0,9.926829268292684,0.0,26.711786016571825,1.0,105.0
7,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,5,41,1,0.975609756097561,125.0,3.048780487804878,0.0,19.52172023607576,125.0,125.0
7,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,7,41,5,0.8780487804878049,206.0,5.024390243902439,0.0,16.424810204197257,1.0,80.0
7,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,10,41,2,0.9512195121951219,10.0,0.24390243902439024,0.0,1.1785687889316867,3.0,7.0
7,11,41,6,0.8536585365853658,168.0,4.097560975609756,0.0,14.238688278856275,2.0,70.0
7,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,14,41,2,0.9512195121951219,20.0,0.4878048780487805,0.0,2.3571375778633734,6.0,14.0
7,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
7,16,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
8,1,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860604,1.0,1.0
8,2,41,1,0.975609756097561,15.0,0.36585365853658536,0.0,2.3426064283290913,15.0,15.0
8,3,41,4,0.9024390243902439,109.0,2.658536585365854,0.0,9.504235256183321,1.0,38.0
8,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,5,41,1,0.975609756097561,1.0,0.024390243902439025,0.0,0.15617376188860607,1.0,1.0
8,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,7,41,15,0.6341463414634146,1249.0,30.463414634146343,0.0,54.4798575443143,6.0,202.0
8,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,10,41,1,0.975609756097561,3.0,0.07317073170731707,0.0,0.46852128566581824,3.0,3.0
8,11,41,3,0.926829268292683,22.0,0.5365853658536586,0.0,2.8381117047749354,1.0,18.0
8,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
8,14,41,2,0.9512195121951219,99.0,2.4146341463414633,0.0,11.097242021682906,38.0,61.0
8,15,41,2,0.9512195121951219,26.0,0.6341463414634146,0.0,3.7533724672684405,2.0,24.0
8,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,1,41,10,0.7560975609756098,598.0,14.585365853658537,0.0,39.37383370320707,1.0,171.0
9,2,41,1,0.975609756097561,17.0,0.4146341463414634,0.0,2.6549539521063035,17.0,17.0
9,3,41,6,0.8536585365853658,134.0,3.268292682926829,0.0,9.41282208013065,8.0,44.0
9,4,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,5,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,6,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,7,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,8,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,9,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,10,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,11,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,12,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,13,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,14,41,2,0.9512195121951219,11.0,0.2682926829268293,0.0,1.4322079151419052,2.0,9.0
9,15,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
9,16,41,0,1.0,0.0,0.0,0.0,0.0,,0.0
10,1,41,1,0.975609756097561,19.0,0.4634146341463415,0.0,2.9673014758835152,19.0,19.0
10,2,41,11,0.7317073170731707,410.0,10.0,0.0,24.06761309311748,17.0,127.0
10,3,41,13,0.6829268292682927,799.0,19.48780487804878,0.0,38.54615541867925,1.0,143.0
