well,electrode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
30,9,0,0,4,3,3,20,0,1,5,1,7,23,14,431,593,1055,859,1069,412,880,241,1918,4348,5730,4199,4106,6605,4045,4773,3358,4090,2037,5134,7315,7016,3254,4455,3846,2791,3982,1117
30,10,0,0,3,10,1,4,0,8,1,1,1,2,5,1,1,2,2,2,3,3,2,1,2,14,68,1,3,2,3,3,7,3,16,4,5,3,17,2,2,3,3
30,11,0,0,1,5,4,2,2,2,4,3,5,1,3,119,10,4,20,71,5,0,3,3,3,114,4,2,2,33,4,2,1,1,5,4,3,2,1,3,3,4,1
30,12,0,0,0,3,3,1,3,3,5,3,30,3,0,4,3,5,2,120,52,2,8,2,11,8,5,7,2,4,2,2,1,3,1,1,2,3,1,2,1,3,3
30,13,0,1,3,1,1,8,2,5,4,2,52,5,7,2,12,7,45,14,57,8,14,28,21,1,3,1,1,2,2,1,3,6,5,3,4,1,2,5,2,4,3
30,14,0,0,1,0,1,3,0,2,2,1,3,20,2,5,4,3,4,0,10,1,2,1,2,2,3,4,4,2,5,2,16,4,3,1,1,1,6,1,3,5,293
30,15,0,1,4,2,1,3,4,1,1,1,2,4,4,1,2,5,2,1,1,15,0,4,7,1,2,11,116,74,1,3,4,2,146,142,28,82,4,1,125,12,657
30,16,0,0,0,1,1,970,534,321,8,1624,8,1,2,1,3,1,2,3,1,2,3,3,5,1,2018,1820,10,3,6,3,0,5,2,326,1736,2273,2413,1759,1760,2204,3626
31,1,0,10,4,0,3,3,3,2,3,2,12,24,42,34,1,1,3,293,8,2,68,3,2,4,493,56,871,1051,1198,2540,2010,2636,1576,3200,1610,1874,2041,4570,3939,4105,2883
31,2,0,0,1,3,4,2,1,1,3,5,1,3,3,2,2,2,14,8,3,16,40,5,8,3,1,197,3,3,1,4,3,5,2,1,1,4,4,2,3,6,6
31,3,1,1,1,2,0,40,36,6,5,2,1,0,1,3,4,7,1,4,15,2,1,0,25,1136,4,2,32,6,1,3,5,3,1,296,0,2,8,78,2,5,2
31,4,0,24,40,18,2,111,668,562,762,390,703,497,839,1101,37,263,24,23,191,119,41,60,97,42,1478,1966,1815,1228,4122,4811,3775,3666,3564,4753,4626,4868,5060,5055,4094,3957,2671
31,5,0,1,5,6,2,2,1,4,0,2,0,2,4,0,24,71,318,450,193,51,241,12,15,132,5,7,0,71,3,2,2,2,2,3,4,2,2,5,1,4,1
31,6,0,0,1,0,1,1,4,2,2,2,1,6,2,5,2,2,4,1,4,4,0,3,3,2,1,1,2,2,4,4,1,3,1,0,3,1,2,2,0,1,2
31,7,0,0,2,0,1,0,2,2,2,2,175,65,8,961,8,6,4,1,19,2,0,1,5,0,12,8,3,4,4,99,923,463,17,10,2,1,2,0,4,3,1
31,8,0,0,2,8,4,4,3,2,6,2,1,4,7,0,2,1,4,4,109,3,0,1,1,5,2,0,2,2,3,1,4,2,3,3,1,4,0,2,5,4,1
31,9,1,1,3,2,1,1,3,1,4,9,3,1,1,1,3,3,1,1,5,1,2,1,3,2,3,2,0,5,2,2,3,23,4,1,6,0,4,5,2,2,1
31,10,0,0,195,31,5,7,5,1,6,4,116,122,377,435,5,67,189,269,1277,2309,1296,1367,1210,1315,270,47,26,22,27,14,6,26,0,2,2,15,3,4,0,5,5
31,11,0,0,4,2,15,89,243,139,57,54,1,4,1,3,106,4,3,1,4,3,6,1,2,7,1,0,0,2,1,4,1,4,1,2,5,2,4,5,1,2,3
31,12,0,29,292,1091,1279,75,75,78,269,1328,1578,1068,1633,1235,44,10,8,5,4,184,9,3,7,3,16,3,2,3,1,6,3,3,4,43,5,4,1,2,2,2,0
31,13,0,2,11,2,10,6,43,64,0,2,0,12,5,1,2,2,4,5,2,0,3,2,1,6,5,2,5,1,2,2,2,2,0,2,1,4,2,3,2,3,3
31,14,0,1,10,2,2,3,1,14,6,2,3,4,2,1,211,492,0,3,4,354,3,3,0,0,2,3,2,3,5,6,2,4,3,5,5,2,3,2,4,3,4
31,15,0,0,4,4,15,3,79,1,2,5,3,3,470,272,7,2,4,2,4,1,0,4,3,3,1,9,0,3,2,3,2,1,3,5,2,254,236,1834,1901,1393,246
31,16,3,85,734,1226,1200,213,62,4,2,1,4,6,12,5,2,9,1,4,5,6,2,1,2,5,5,3,4,3,3,1,7,2,2,5,1,1,2,4,1,1,2
32,1,0,0,4,3,1,5,7,1,2,1,3,2,1,1,1,4,5,3,1,4,8,3,0,0,1,2,2,4,2,2,2,5,1,4,1,5,1,1,1,0,2
32,2,0,1,8,42,186,633,1028,18,11,6,5,46,35,5,89,410,20,1,1,21,14,9,7,435,1099,25,245,321,1202,992,625,222,654,161,13,17,10,3,2,2,1
32,3,0,0,4,2,1,2,16,5,4,1,1,2,1,4,1,4,2,2,1,3,3,9,13,21,442,159,1890,2246,3,0,2,2,4,0,4,1,2,1,2,3,4
32,4,0,8,2,5,2,2,2,41,91,57,102,22,8,11,5,2,8,2,40,2,3,6,1,7,4,2,2,1,1,3,4,2,1,1,414,297,3,3,4,0,9
32,5,0,0,5,3,2,66,3,2,3,0,2,3,2,3,1,3,5,2,1,4,7,281,96,3,2,1,1,3,4,2,0,2,3,2,1,5,2,2,6,3,4
32,6,0,0,0,3,4,1,1,2,0,8,0,9,8,5,0,13,23,33,914,109,704,623,832,1298,1349,2500,3119,3402,1880,1297,1769,2099,1625,2445,1708,2316,1191,29,0,2,5
32,7,0,0,3,3,1,3,2,3,3,4,6,2,4,4,4,1,1,1,0,4,1,1,4,2,10,10,10,9,1,2,3,0,2,2,1,337,1,0,3,4,3
32,8,0,0,0,2,3,2,2,3,2,3,3,1,3,1,2,3,4,2,3,5,3,2,1,56,2,1,27,1,2,0,1,1,2,3,2,3,1,1,2,2,3
32,9,1,0,1,25,3,3,5,1,4,5,1,2,3,1,4,3,0,1,4,3,2,0,3,4,4,0,2,2,5,2,13,7,2,13,2,2,3,4,1,3,5
32,10,0,0,5,4,2,3,4,1,1,4,3,1,2,0,1,6,1,4,2,1,4,1,1,0,1,2,3,1,17,2,2,3,0,4,2,1,2,3,2,2,2
32,11,0,0,2,1,2,1,2,1,2,3,2,4,5,3,4,3,1,2,1,0,4,9,5,1,3,2,4,2,4,3,5,1,4,2,2,4,3,3,4,2,1
32,12,0,0,3,2,4,3,3,2,1,4,5,2,2,0,4,4,4,0,29,2,40,0,3,2,1,2,1,1,1,4,1,2,2,2,2,5,1,1,1,0,2
32,13,0,0,3,0,2,3,2,1,2,4,4,1,0,3,56,126,64,3,2,1,5,4,3,2,2,5,0,0,1,2,9,4,4,3,1,2,4,1,0,1,7
32,14,0,1,1,4,4,3,4,3,2,1,2,0,2,3,1,3,2,6,1,36,5,2,0,2,4,1,3,4,0,1,2,1,2,5,5,1,3,6,2,2,3
32,15,0,0,1,5,0,4,1,2,1,2,3,1,4,3,3,2,1,0,0,0,2,1,3,4,2,5,1,4,4,2,8,10,4,3,4,3,1,2,3,3,2
32,16,0,0,6,1,3,3,0,0,0,1,2,0,1,3,3,2,3,4,2,1,3,2,3,4,2,3,1,2,1,1,1,0,1,0,1,4,2,4,1,3,2
33,1,0,0,3,0,52,4,0,7,0,2,2,3,0,1,4,2,4,1,7,3,2,2,3,4,1,2,3,2,0,5,2,2,2,131,6,2,2,6,22,38,39
33,2,0,0,2,1,2,2,5,2,4,4,3,2,0,2,2,3,7,0,3,2,0,2,8,3,4,2,3,2,0,3,2,0,2,1,0,2,11,11,1,3,4
33,3,0,0,3,1,4,4,1,0,3,0,2,4,3,0,2,2,5,3,0,2,1,4,4,2,5,2,3,2,1,5,1,2,0,2,4,6,5,3,14,1,3
33,4,0,0,1,1,6,6,3,4,1,6,2,0,2,24,1,6,7,3,1,0,1,2,1,0,3,9,3,5,5,4,1,1,0,3,2,1,4,1,2,2,5
33,5,0,0,0,5,2,1,3,2,2,2,1,0,5,4,2,1,2,2,4,2,3,3,3,1,2,2,1,3,1,8,38,79,3,10,8,13,42,3,5,2,8
33,6,0,0,1,3,3,1,1,3,4,4,5,3,2,3,2,3,0,3,3,1,4,1,1,3,4,4,1,3,2,2,3,1,4,0,2,4,0,0,2,1,0
33,7,0,0,2,2,3,4,3,4,1,1,4,2,3,5,2,4,2,1,1,0,2,1,4,2,2,3,2,0,5,3,3,4,1,2,3,0,4,2,0,1,2
33,8,0,0,2,1,3,2,3,0,3,3,2,1,3,3,3,2,3,1,3,3,5,1,4,2,4,1,3,3,2,1,2,1,0,6,3,1,0,3,2,3,1
33,9,0,0,1,6,3,2,3,1,4,2,4,2,2,2,4,3,1,5,2,4,2,3,1,2,3,0,1,2,3,0,5,3,1,20,22,5,8,333,160,236,299
33,10,0,1,1,3,3,3,0,2,5,1,3,2,2,0,2,6,1,0,1,5,4,2,1,5,1,2,2,0,2,2,0,3,0,2,2,4,2,1,1,3,4
33,11,0,0,1,0,1,4,5,2,3,0,4,2,3,3,14,30,35,9,13,4,31,7,2,12,6,2,3,3,1,2,5,2,1,0,0,0,2,1,5,4,3
33,12,0,0,6,4,1,5,2,0,1,2,1,5,3,6,3,1,3,4,1,2,0,1,0,1,1,1,5,0,3,1,1,61,1,2,1,2,5,5,2,0,1
33,13,0,0,0,0,1,0,0,4,3,4,1,4,1,4,4,2,1,1,1,3,1,5,2,4,0,1,3,6,4,3,1,1,1,2,0,3,5,3,1,1,3
33,14,0,0,1,3,7,1,2,1,4,3,0,2,2,4,2,2,4,2,1,4,4,0,2,3,1,2,4,3,1,4,1,0,5,1,2,1,6,3,3,3,2
33,15,0,0,4,2,2,2,2,1,2,1,2,4,2,2,0,4,4,2,2,23,6,4,61,4,3,1,1,3,1,5,3,2,1,3,2,4,2,3,4,2,2
33,16,0,0,3,7,2,1,3,0,1,0,3,1,4,3,2,2,1,3,0,1,3,3,3,2,4,6,1,2,2,4,3,5,3,4,1,1,1,1,3,1,5
34,1,0,1,1,0,3,3,4,2,0,2,6,3,2,5,1,2,2,2,1,5,1,53,2,2,1,0,3,5,0,2,4,2,7,3,4,4,3,2,2,2,4
34,2,0,0,2,2,3,1,5,4,2,1,1,3,1,1,3,2,4,2,2,2,1,4,12,12,681,887,1522,2128,99,3,4,3,1,3,2,1,3,2,1,2,4
34,3,0,0,1,1,3,1,1,1,1,2,0,2,4,3,1,34,3,3,3,3,3,3,1,2,0,2,1,5,5,2,0,4,2,2,2,1,3,4,3,1,3
34,4,0,0,1,1,3,2,2,3,0,2,1,2,5,4,5,11,4,2,4,34,1,1,3,2,2,1,4,8,2,1,2,4,3,1,2,1,2,2,4,2,4
34,5,0,2,34,15,3,180,20,1,3,4,3,7,4,6,2,5,2,3,1,3,1,2,3,5,3,3,2,6,9,4,2,6,0,2,8,4,1,4,2,1,2
34,6,0,0,2,2,207,4,0,0,2,0,1,1,2,0,2,4,3,3,1,2,1,1,0,0,1,2,1,4,7,1,6,6,1,2,1,6,3,0,3,4,2
34,7,0,0,1,1,3,1,3,17,42,143,7,13,47,3,2,2,3,4,3,2,3,3,0,2,2,0,6,5,4,18,16,80,1,4,7,25,30,10,317,114,40
34,8,0,1,3,9,2,10,4,2,7,2,3,2,1,2,2,1,2,0,4,1,2,4,1,5,1,14,3,6,2,2,4,1,1,1,1,4,5,4,4,2,2
34,9,0,0,1,2,3,22,4,3,2,9,4,3,0,4,2,2,2,148,57,4,3,16,7,857,3,3,7,6,3,4,3,5,1,2,4,1,3,1,3,4,2
34,10,0,0,2,1,10,3,2,4,5,4,2,6,0,1,2,1,3,1,2,1,4,4,1,2,3,3,1,4,1,3,4,1,0,4,3,1,0,2,4,4,1
34,11,0,0,0,2,9,4,3,3,4,1,2,5,3,5,97,319,410,468,136,641,944,498,504,533,954,520,1041,1168,950,29,19,31,4,13,18,1,5,3,4,4,2
34,12,0,0,3,4,1,0,2,3,2,1,3,4,1,4,4,2,2,0,2,4,4,4,1,3,2,2,1,6,0,1,4,0,1,2,1,4,0,2,2,8,1
34,13,0,0,3,0,1,1,4,1,2,2,2,160,211,1,2,3,1,0,2,1,4,5,2,39,4,448,1,5,1,2,7,5,3,5,0,1,3,1,0,2,1
34,14,0,0,6,2,2,1,1,4,2,4,1,6,4,9,4,5,4,4,0,3,2,3,3,2,1,1,5,4,3,3,0,2,2,1,2,2,2,3,2,2,2
34,15,0,0,0,1,0,2,2,4,4,2,234,4,3,3,2,3,1,2,5,3,126,2,1,5,4,3,0,6,1,3,5,2,3,2,3,1,3,2,1,0,1
34,16,0,0,5,1,4,2,4,3,3,2,6,1,1,3,7,4,186,1680,1133,1,4,0,3,3,6,1,2,8,2,5,2,2,0,2,2,4,5,0,2,1,0
35,1,0,0,3,0,3,1,4,6,0,3,2,1,1,1,2,11,4,1,1,3,1,3,6,2,0,3,5,2,6,1,1,2,4,2,2,3,1,2,4,1,3
35,2,0,0,5,27,27,6,0,2,1,2,636,2,3,1,1,3,0,1,0,2,1,4,1,2,5,2,2,6,1,5,1,6,5,2,5,2,1,1,4,3,5
35,3,0,0,85,22,150,3,3,0,3,2,0,3,2,5,2,3,2,3,0,3,1,1,2,1,3,2,1,7,3,3,2,5,3,2,3,1,0,3,2,6,14
35,4,0,0,1,1,6,1,1,0,4,4,0,1,4,4,6,5,1,2,13,35,8,3,15,8,24,10,7,2,5,0,3,1,3,3,2,2,2,1,3,3,2
35,5,0,0,1,8,4,3,2,2,3,1,6,4,3,3,2,0,2,0,1,4,5,0,4,1,3,2,7,7,5,2,1,3,0,2,1,3,2,1,3,1,2
35,6,0,0,9,1,1,4,1,3,1,0,4,2,4,3,3,1,2,2,2,2,0,1,0,2,2,4,3,3,2,6,0,3,2,2,1,8,3,7,4,4,3
35,7,0,0,3,1,0,38,64,5,2,1,1,0,0,3,6,2,4,2,2,3,2,1,1,0,2,0,0,2,3,1,1370,18,16,385,775,899,1288,2330,2241,2289,3159
35,8,0,0,2,0,3,2,4,2,1,3,1,4,0,3,0,3,1,4,3,0,2,3,0,2,1,3,0,2,2,3,5,44,263,1315,1604,1823,1847,2211,292,83,43
35,9,0,0,2,3,3,5,0,2,2,1,2,2,0,5,2,2,1,3,3,3,3,3,2,3,7,6,51,12,985,184,405,411,2,385,370,315,385,300,484,481,651
35,10,0,0,3,6,40,2,3,3,0,3,0,3,5,2,3,4,2,0,3,2,7,3,2,1,2,7,4,4,1,1,0,3,3,0,2,2,2,7,9,5,11
35,11,0,0,4,2,0,2,2,2,2,3,1,1,3,5,2,1,1,2,4,1,0,3,1,6,4,1,2,4,3,0,2,3,4,2,1,1,0,1,3,3,3
35,12,0,1,4,3,2,3,1,2,5,6,3,1,4,4,1,1,2,4,1,4,3,2,6,1,3,3,5,2,21,5,9,17,14,51,28,23,11,1,1,2,2
35,13,0,0,4,1,1,1,1,2,1,3,670,571,648,1002,1631,1224,1936,652,2527,14,3,3,3,14,1,0,11,0,4,4,4,4,2,7,1,1,4,1,3,3,3
35,14,0,0,0,3,1,1,3,1,4,2,5,5,3,2,3,1,2,4,0,0,4,2,6,3,1,3,3,1,3,1,2,1,0,1,1,4,0,3,2,2,7
35,15,0,0,14,2,1,2,2,2,4,1,3,3,1,1,2,4,3,4,1,3,0,2,3,2,1,5,2,4,3,6,0,2,3,3,3,1,4,1,6,4,2
35,16,0,3,0,2,7,5,3,3,8,3,0,3,2,2,1,3,3,2,2,1,3,3,4,3,1,0,2,1,2,0,1,5,5,0,3,2,1,3,3,0,1
36,1,0,1,5,2,1,3,1,2,2,1,3,1,1,6,0,5,2,2,2,2,0,4,0,3,4,2,1,2,2,1,2,1,6,1,1,3,1,5,1,4,4
36,2,0,0,4,1,3,11,3,1,1,2,3,4,9,2,4,3,2,2,1,2,2,4,1,2,3,3,2,3,23,31,148,277,3,2,5,3,2,1,2,3,0
36,3,1,0,0,1,2,0,2,6,2,0,1,1,3,9,0,3,2,5,2,4,3,2,1,1,0,0,4,3,5,1,2,1,2,1,2,2,5,3,3,0,1
36,4,0,0,3,5,4,1,1,3,1,43,2,1,2,2,1,0,4,1,1,4,1,3,4,1,2,3,0,4,1,2,8,1,1,5,0,2,1,2,4,4,1
36,5,0,0,4,0,2,0,3,1,0,2,1,0,1,2,2,0,3,1,2,4,1,4,0,4,3,2,1,3,3,0,2,1,5,0,3,1,1,5,4,2,2
36,6,0,0,2,3,2,6,0,21,296,317,339,529,142,183,2,4,3,50,2,1,0,1,1,7,2,9,10,7,184,101,92,61,4,4,4,2,1,2,4,5,2
36,7,0,0,2,1,2,13,4,3,1,8,1,3,0,1,6,2,3,2,141,4,2,1,7,35,12,4,3,2,0,3,1,2,1,1,2,4,2,2,2,0,4
36,8,0,0,1,1,6,4,1,0,2,1,3,0,19,2,2,5,1,6,3,0,1,2,1,1,4,2,3,2,3,1,5,1,1,3,5,3,2,2,2,2,0
36,9,2,0,2,2,2,2,2,3,2,2,2,1,4,2,2,2,2,2,0,4,2,3,7,3,2,2,3,1,0,0,2,1,6,4,3,2,2,1,0,1,1
36,10,2,0,5,0,0,765,11,2,2,1,4,5,3,2,1,5,6,5,0,2,4,2,1,0,1,5,3,2,1,6,1,4,0,3,3,0,2,3,1,0,1
36,11,0,0,18,15,4,3,1,2,0,1,1,5,3,2,0,1,0,4,3,3,0,2,4,0,3,2,1,3,1,0,4,3,0,1,2,1,1,3,5,4,4
36,12,0,0,6,0,4,2,5,1,114,30,1,3,1,3,2,1,1,3,1,1,6,2,2,5,1,3,1,4,1,197,66,1,1,2,4,2,3,2,4,2,3
36,13,1,0,0,2,4,3,3,14,3,2,1,3,1,5,17,5,2,1,3,10,205,390,206,716,1628,742,1905,1853,4076,4923,2345,3267,7,1,3,2,0,6,0,1,5
36,14,1,0,3,0,0,2,2,3,4,1,1,2,0,2,4,1,3,1,2,2,2,3,1,1,4,4,0,2,3,2,1,1,0,2,6,2,1,3,0,2,0
36,15,0,0,3,0,2,1,4,0,2,3,2,4,5,2,2,2,1,2,0,1,1,1,5,2,3,3,1,1,2,3,0,3,1,2,3,2,0,3,3,6,1
36,16,0,1,4,2,1,2,0,1,0,1,0,3,2,0,1,5,3,1,5,2,5,2,2,2,2,4,2,4,0,4,0,0,1,0,0,3,2,3,1,1,1
37,1,0,0,2,2,0,5,3,3,1,6,2,209,2,174,565,6,10,46,1222,3,2,4,3,3,2,23,3,5,1497,17,5,5,1,1,14,789,3,1,1,1,783
37,2,0,0,1,2,3,4,3,6,48,287,310,407,5,23,9,91,33,0,5,2,4,7,6,17,26,19,11,33,212,41,41,28,5,236,634,626,916,2384,2068,201,2
37,3,0,0,2,2,3,6,17,4,18,24,765,1294,1689,1608,201,17,257,68,240,13,3,3,21,116,81,84,578,141,79,101,2453,483,36,587,1981,1144,2722,0,1,0,3
37,4,0,0,4,6,34,15,19,3,25,7,29,3,3,0,2,8,1,2,2,5,2,2,3,4,4,4,3,0,1,3,1,1,1,1,1,6,6,6,2,6,5
37,5,3,5,45,45,47,10,21,622,72,334,482,417,424,616,4,3,1,3,3,3,10,4,28,13,460,1684,586,1839,3188,4420,2625,153,12,82,901,31,12,3,0,3,1
37,6,0,0,2,3,3,4,1,3,6,2,18,2,3,5,2,9,6,3,5,7,22,13,92,16,1074,512,1375,1524,1159,1124,1935,2220,756,3266,3362,5750,4222,12,16,86,6
37,7,0,0,4,1,2,2,3,7,6,3,98,2,3,6,85,8,5,9,6,24,56,11,7,17,9,11,18,171,541,167,1372,1391,871,3802,3559,3576,2834,2,15,17,189
37,8,1,0,2,3,4,2,2,2,4,4,2,2,1,2,3,1,3,4,0,1,3,13,7,5,5,25,46,13,1242,1523,1312,209,687,2000,2007,212,3,4,1,323,4
37,9,0,2,2,8,5,1,3,2,5,4,0,3,2,2,10,2,1,5,9,4,8,556,441,9,2,2,4,3,0,1,2,2,2,5,1,2,8,4,1,2,2
37,10,0,0,2,1,14,2,0,222,7,2,2,131,189,3,2,10,3,3,2,2,78,2,3,0,1,145,5,325,1894,466,1735,7,41,1023,99,113,0,4,6,3,3
37,11,0,1,35,146,36,81,551,210,38,73,480,285,34,228,3,15,8,8,5,5,4,167,4,1,109,1,3,14,65,4,0,2,7,3,9,5,2,3,0,3,0
37,12,0,1,39,23,924,92,103,62,76,163,47,3,2,5,243,2,7,4,2,0,400,86,2064,698,9,4,9,797,3,4,1,2,2,3,3,59,73,363,1,3,2
37,13,0,0,9,1,1,4,2,4,0,2,6,20,4,5,2,3,4,63,2,1,1,2,2,1,1,2,1,1,4,5,1,0,0,3,2,2,1,1,0,2,3
37,14,0,0,2,0,5,0,4,1,2,1,4,5,4,6,303,22,4,2,8,111,101,9,1,5,5,2,4,1,2,2,5,1,3,0,0,0,4,1,5,7,0
37,15,0,0,1,1,2,3,4,2,0,5,0,2,2,0,24,52,10,5,17,37,320,360,314,250,125,622,1121,570,380,1105,881,1410,513,4227,4253,2216,5,3,4,0,3
37,16,1,1,2,2,19,4,2,5,2,5,1,276,6,1,536,2,594,117,1151,211,1,47,603,42,536,73,16,37,4,389,97,1,4,2,1,1,2,1,2,2,3
38,1,0,0,4,1,1,1,5,3,1,0,3,5,0,2,3,4,5,2,2,4,6,2,1,4,181,1,10,0,4,4,0,2,5,4,2,2,3,3,3,4,3
38,2,0,0,28,3,28,63,22,4,29,65,11,11,2,2,3,1,3,0,4,535,2,699,1,2,3,2,5,38,4,3,3,37,3,4,7,6,169,1201,717,1204,958
38,3,0,0,0,3,2,2,0,1,7,53,8,4,2,3,16,2,4,8,6,3,2,4,4,10,1250,6,12,256,685,19,8,15,2,6,0,1,7,2,3,5,4
38,4,0,1,0,1,3,1,3,6,4,2,361,0,4,2,2,1,5,4,32,4,3,8,4,22,62,394,556,1210,393,4,31,3,7,2,3,132,8,1238,13,647,1322
38,5,0,0,2,4,5,2,2,3,7,4,1,0,2,3,2,5,2,633,9,7,1,1,92,6,3,1,3,212,2,13,1,52,268,1217,2,3,2,3,2,2,2
38,6,0,0,5,6,3,1,3,1,187,187,4,1,2,0,2,6,31,253,3,1,0,3,2,2,4,1,5,2,2,0,2,0,4,3,1,2,4,3,1,4,4
38,7,0,0,1,2,0,1,150,3,1,4,1,1,4,2,3,3,209,170,405,1,2,15,3,4,50,14,5,15,11,1,0,2,66,1894,1392,2699,6405,3,169,312,0
38,8,1,0,0,7,1,3,1,3,4,20,1,5,8,9,1,13,3,21,40,0,2,6,2,6,139,110,512,324,5,14,14,347,15,10,4,2,5,3,42,4,2
38,9,1,19,62,198,36,87,76,36,7,102,183,172,182,186,1,5,17,0,4,1,2,28,259,590,1,0,1,4,1,2,1,1,4,0,2,1,3,40,95,965,160
38,10,0,1,0,5,1,4,1,0,2,4,35,2,3,6,1,3,3,2,45,869,702,837,548,1203,1627,1692,1825,1419,1976,2627,3336,4237,4949,4533,2921,2484,2962,3112,2706,2113,1628
38,11,0,0,1,4,1,1,3,2,2,3,41,4,7,2,2,188,18,16,106,14,305,481,442,979,466,435,880,1372,1776,2634,4338,2699,9,3,2,0,1,1,3,0,1
38,12,0,0,1,3,2,1,8,3,0,0,4,5,2,1,1,285,6,11,2,2,29,60,49,10,2,134,109,116,18,25,10,16,9,5,34,4,12,2,2,9,4
38,13,0,0,23,25,14,4,5,2,3,2,7,2,5,15,6,0,12,6,2,1,17,61,41,95,40,129,151,1849,5,4,15,2,346,182,27,1,0,7,17,5,3
38,14,0,1,0,5,0,2,8,12,2,13,11,4,3,4,3,1,2,1,3,5,55,188,14,15,2,36,1,1,1,1,3,2,6,2,2,2,1,1,1,2,3
38,15,2,0,13,3,2,6,1,3,3,0,4,2,1,9,1,3,2,4,2,10,324,34,13,5,516,570,97,388,983,1,1,2,4,3,3,1,2,2,2,2,2
38,16,0,20,73,23,31,3,3,4,3,2,4,3,6,4,144,127,237,235,79,26,1,6,4,7,11,2,4,0,3,0,2,0,4,3,0,2,1,2,2,1,4
39,1,0,0,3,7,18,1,2,4,2,4,3,3,2,4,1,3,87,204,100,4,8,3,16,1,3,2,3,3,3,3,2,1,4,4,6,5,1,0,6,13,431
39,2,1,0,2,1,1,2,1,1,5,1,2,2,1,4,0,0,3,3,3,33,14,1,3,2,4,4,4,19,2,5,4,4,2,259,768,1776,1177,1720,1625,389,56
39,3,0,1,2,6,0,2,1,0,1,1,3,1,4,0,4,1,2,2,2,4,4,1,2,3,1,2,2,1,3,3,3,6,4,1,3,2,1,4,1,4,3
39,4,0,0,10,6,4,4,2,1,4,0,0,62,7,1,2,1,0,2,4,0,2,5,1,1,0,3,4,0,4,3,2,1,4,2,2,4,2,2,7,5,1
39,5,0,0,76,17,3,16,6,24,86,125,1735,1219,1361,2765,607,549,965,1071,1550,1403,1487,1605,1391,2088,1,1,31,40,12,2,4,2,4,1,0,4,3,3,3,6,6
39,6,0,0,1,2,3,2,0,3,2,6,5,2,3,1,3,1,93,2,1,5,1,1,3,0,4,1,4,1,4,3,4,4,2,1,2,1,5,3,4,3,1
39,7,0,0,3,1,4,2,2,1,3,5,7,1,12,544,38,59,9,25,8,1,7,5,4,2,4,2,9,2,0,1,2,2,4,4,3,3,4,4,2,1,3
39,8,0,0,1,5,4,5,5,1,4,3,3,2,4,1,2,5,3,1,1,2,3,2,1,3,4,112,732,839,236,28,4,1149,3,1,5,2,1,2,4,4,2
39,9,0,0,3,2,8,3,3,1,6,9,2,80,3,5,1,0,1,0,51,0,2,3,1,4,1,0,2,3,3,1,2,8,3,2,1,2,2,1,3,2,57
39,10,0,0,4,1,5,1,4,0,4,2,6,1,6,3,3,2,7,2,2,4,3,1,2,2,121,5,72,2,2,3,2,1,6,3,1,2,1,5,1,0,1
39,11,0,1,6,0,6,415,509,645,832,319,683,426,331,2,3,2,1,3,2,7,102,109,489,837,1,0,3,3,5,5,2,2,4,0,5,0,1,4,2,2,2
39,12,0,0,3,4,2,4,3,8,7,3,4,6,3,3,1,4,0,1,4,0,2,0,4,3,1,1,1,2,1,0,2,2,4,1,0,1,6,1,3,0,3
39,13,0,0,0,4,2,76,195,346,1075,492,3,2,1,0,6,2,1,2,6,1,5,2,0,2,1,4,2,2,4,0,1,2,6,1,2,1,2,3,4,2,3
39,14,0,1,2,5,1,3,6,27,1,3,3,2,2,6,3,1,2,3,2,1,1,5,10,0,2,1,2,1,4,1,5,2,6,0,2,3,1,3,1,4,1
39,15,0,0,1,3,1,0,0,0,1,2,3,2,4,2,3,5,6,1,27,2,0,3,2,5,1,4,4,3,2,3,2,3,4,1,2,0,1,0,4,4,3
39,16,0,1,2,3,0,4,1,3,2,1,2,5,7,3,10,4,6,35,42,5,7,13,11,68,4047,4185,1670,1362,2942,1862,188,611,329,6034,4829,3,2,4,3,2,0
40,1,0,0,2,10,12,5,0,2,12,7,40,80,33,21,5,1,3,3,2,2,3,3,3,132,0,0,2,0,1,3,2,66,2,3,3,0,2,2,2,1,5
40,2,0,0,3,3,3,2,3,1,0,4,1,3,1,1,2,2,3,32,6,3,3,1,6,1,74,2,2,3,3,0,2,0,3,0,2,2,2,1,2,1,3
40,3,0,0,4,0,5,4,1,2,2,3,2,20,2,4,3,2,121,1,1,1,0,6,7,2,3,1,2,2,1,0,2,2,1,2,2,4,1,3,0,3,0
40,4,0,0,3,4,2,3,1,2,3,1,0,3,0,1,2,2,1,1,2,3,5,0,4,3,5,745,150,0,4,1239,1492,1204,4,3,5,0,0,2,0,1,3
40,5,0,15,63,22,4,116,2,0,2,3,3,0,3,3,19,3,1,4,1,3,4,0,1,7,4,4,9,4,2,0,3,5,0,1,3,0,3,1,2,3,2
40,6,0,2,1,2,7,2,1,21,5,1,6,0,53,6,37,62,3,6,6,0,1,3,0,2,3,1,3,5,5,3,3,2,1,5,3,2,0,2,0,1,3
